Dumping...Opened file : /CANSAT7.txt
DATA
 INIT STATUS: Flash ready?:1 | Lora ready?:1
sensor status 
init done, waiting for arm
Arming singal recieved
REFERENCE HEIGHT: 721.7m
LAUNCH DETECTED
0.000000, 0.000000, 0.00, 0, 0.000, 0.08, 0.08, 0.08, 723.5, 941.01, 34.08, 28.00, 0, -1.00, 26358, 26358, 0.08, 0.69, 9.56
0.000000, 0.000000, 0.00, 0, 0.000, 0.00, 0.00, 0.00, 737.5, 939.42, 33.90, 28.12, 12345674, -1.00, 26460, 26460, 0.00, 0.66, 9.62
0.000000, 0.000000, 0.00, 0, 0.000, 0.01, 0.01, 0.01, 731.0, 940.16, 33.70, 28.06, 0, -1.00, 26634, 26634, 0.01, 0.67, 9.57
0.000000, 0.000000, 0.00, 0, 0.000, 0.11, 0.11, 0.11, 736.2, 939.57, 33.54, 28.10, 0, -1.00, 26733, 26733, 0.11, 0.56, 9.63
0.000000, 0.000000, 0.00, 0, 0.000, 0.06, 0.06, 0.06, 731.2, 940.13, 33.85, 28.02, 0, -1.00, 26834, 26834, 0.06, 0.82, 9.67
0.000000, 0.000000, 0.00, 0, 0.000, 0.12, 0.12, 0.12, 743.5, 938.74, 33.70, 27.99, 0, -1.00, 26933, 26933, 0.12, 0.67, 9.62
0.000000, 0.000000, 0.00, 0, 0.000, 0.02, 0.02, 0.02, 740.6, 939.07, 33.90, 28.09, 12345671, -1.00, 27035, 27035, 0.02, 0.58, 9.65
0.000000, 0.000000, 0.00, 0, 0.000, -0.04, -0.04, -0.04, 719.1, 941.51, 33.83, 28.02, 0, -1.00, 27133, 27133, -0.04, 0.67, 9.57
0.000000, 0.000000, 0.00, 0, 0.000, 0.19, 0.19, 0.19, 735.1, 939.69, 33.81, 28.06, 0, -1.00, 27233, 27233, 0.19, 0.73, 9.61
0.000000, 0.000000, 0.00, 0, 0.000, 0.06, 0.06, 0.06, 724.6, 940.88, 33.86, 28.02, 0, -1.00, 27349, 27349, 0.06, 0.82, 9.62
0.000000, 0.000000, 0.00, 0, 0.000, 0.08, 0.08, 0.08, 732.0, 940.05, 33.92, 27.97, 0, -1.00, 27449, 27449, 0.08, 0.55, 9.65
0.000000, 0.000000, 0.00, 0, 0.000, -0.10, -0.10, -0.10, 737.2, 939.46, 33.75, 28.05, 12345672, -1.00, 27551, 27551, -0.10, 0.70, 9.59
0.000000, 0.000000, 0.00, 0, 0.000, -0.02, -0.02, -0.02, 719.0, 941.52, 33.94, 28.29, 0, -1.00, 27649, 27649, -0.02, 0.70, 9.59
0.000000, 0.000000, 0.00, 0, 0.000, 0.08, 0.08, 0.08, 720.8, 941.32, 33.85, 27.92, 0, -1.00, 27748, 27748, 0.08, 0.86, 9.60
0.000000, 0.000000, 0.00, 0, 0.000, 0.13, 0.13, 0.13, 715.2, 941.95, 33.97, 27.95, 0, -1.00, 27848, 27848, 0.13, 0.94, 9.54
0.000000, 0.000000, 0.00, 0, 0.000, -0.41, -0.41, -0.41, 727.4, 940.57, 33.94, 28.14, 0, -1.00, 27947, 27947, -0.41, 0.51, 9.60
0.000000, 0.000000, 0.00, 0, 0.000, 0.00, 0.00, 0.00, 735.4, 939.66, 33.95, 27.91, 12345673, -1.00, 28077, 28077, 0.00, 0.78, 9.49
0.000000, 0.000000, 0.00, 0, 0.000, 0.07, 0.07, 0.07, 737.6, 939.41, 33.57, 27.96, 12345674, 2.93, 28178, 28178, 0.07, 0.80, 9.52
0.000000, 0.000000, 0.00, 0, 0.000, 0.18, 0.18, 0.18, 732.6, 939.98, 33.94, 28.05, 0, -1.00, 28276, 28276, 0.18, 0.56, 9.63
0.000000, 0.000000, 0.00, 0, 0.000, 0.13, 0.13, 0.13, 738.9, 939.26, 33.72, 27.98, 0, -1.00, 28376, 28376, 0.13, 0.65, 9.63
0.000000, 0.000000, 0.00, 0, 0.000, -0.01, -0.01, -0.01, 740.3, 939.10, 33.75, 27.92, 0, -1.00, 28477, 28477, -0.01, 0.86, 9.54
0.000000, 0.000000, 0.00, 0, 0.000, -0.02, -0.02, -0.02, 726.0, 940.72, 33.85, 27.98, 0, -1.00, 28577, 28577, -0.02, 0.72, 9.61
