Inizializing FS...Done.
Type _erase_ to format, Type _dump_ to dump latest file
Dumping...Opened file : /CANSAT3.txt
DATA
Acc error Baro error Humidity error
init done, waiting for arm
gps_lng, gps_lat, gps_height, gps_count, avrg_det, mag_x[F], mag_y[F], mag_z[F], acc_x[F], acc_y[F], acc_z[F], gyro_x[F], gyro_y[F], gyro_z[F], baro_height, baro, temp, humid, light, since_gps, time

Done dumping, do you want to delete the file? Yes/No
Unexpected input try again
Removed : /CANSAT3.txt
Type _erase_ to format, Type _dump_ to dump latest file
Dumping...Opened file : /CANSAT2.txt
DATA
Acc error Baro error Humidity error
init done, waiting for arm
gps_lng, gps_lat, gps_height, gps_count, avrg_det, mag_x[F], mag_y[F], mag_z[F], acc_x[F], acc_y[F], acc_z[F], gyro_x[F], gyro_y[F], gyro_z[F], baro_height, baro, temp, humid, light, since_gps, time
25.321787,57.321030,117.60,12,117.08,-55.50,-46.20,10.35,0.00,0.00,0.00,-6.29,-18.86,-8.85,0.00,0.00,0.00,0.00,3037.00,281914
25.321787,57.321030,117.60,12,117.12,-56.25,-46.05,11.10,0.00,0.00,0.00,-3.72,12.08,13.06,0.00,0.00,0.00,0.00,3109.00,282183
25.321787,57.321030,117.60,12,117.15,-55.95,-45.75,10.65,0.00,0.00,0.00,-1.34,8.61,7.14,0.00,0.00,0.00,0.00,3210.00,282446
25.321772,57.321030,117.60,12,117.18,-55.05,-45.45,10.50,0.00,0.00,0.00,0.18,12.08,6.90,0.00,0.00,0.00,0.00,3634.00,282747
25.321772,57.321030,118.30,11,117.22,-54.90,-45.75,10.95,0.00,0.00,0.00,-0.92,6.35,3.17,0.00,0.00,0.00,0.00,3624.00,283013
25.321772,57.321030,118.30,11,117.31,-56.85,-45.30,9.90,0.00,0.00,0.00,-0.24,10.80,7.08,0.00,0.00,0.00,0.00,3249.00,283308
25.321772,57.321030,118.30,11,117.39,-57.45,-48.45,11.25,0.00,0.00,0.00,-0.73,11.41,7.81,0.00,0.00,0.00,0.00,3460.00,283549
25.321777,57.321033,118.30,11,117.48,-55.95,-45.30,11.55,0.00,0.00,0.00,-1.34,11.29,6.29,0.00,0.00,0.00,0.00,3642.00,283795
25.321777,57.321033,118.30,11,117.57,-54.45,-45.75,11.55,0.00,0.00,0.00,-2.20,10.44,11.23,0.00,0.00,0.00,0.00,3640.00,284042
25.321777,57.321033,118.30,11,117.62,-55.20,-45.60,10.65,0.00,0.00,0.00,-1.28,11.29,8.61,0.00,0.00,0.00,0.00,3646.00,284288
25.321777,57.321033,118.30,11,117.66,-55.20,-45.75,10.05,0.00,0.00,0.00,1.10,11.90,7.32,0.00,0.00,0.00,0.00,3649.00,284540
25.321777,57.321033,118.30,11,117.70,-55.80,-45.15,11.10,0.00,0.00,0.00,-1.40,12.33,6.47,0.00,0.00,0.00,0.00,3644.00,284829
25.321785,57.321033,117.20,12,117.74,-56.85,-45.15,10.50,0.00,0.00,0.00,0.73,11.41,5.92,0.00,0.00,0.00,0.00,3641.00,285075
25.321785,57.321033,117.20,12,117.74,-56.10,-45.60,12.00,0.00,0.00,0.00,-0.61,9.52,4.88,0.00,0.00,0.00,0.00,3645.00,285320
25.321785,57.321033,117.20,12,117.73,-56.25,-44.85,10.65,0.00,0.00,0.00,-1.65,9.89,7.45,0.00,0.00,0.00,0.00,3648.00,285564
25.321795,57.321033,117.20,12,-1.00,-57.90,-49.20,11.10,0.00,0.00,0.00,-2.56,9.22,7.81,0.00,0.00,0.00,0.00,3649.00,285814
25.321795,57.321033,116.20,12,117.70,-56.40,-45.45,10.95,0.00,0.00,0.00,-2.14,10.50,4.70,0.00,0.00,0.00,0.00,3644.00,286067
25.321795,57.321033,116.20,12,117.66,-56.85,-45.15,10.20,0.00,0.00,0.00,-1.16,8.91,6.10,0.00,0.00,0.00,0.00,3646.00,286321
